run_name,run_dir,seed,device,img_size,batch_size,epochs_requested,epochs_executed,learning_rate,optimizer,dropout_conv,dropout_fc,weight_decay,use_early_stopping,early_stopping_patience,best_val_acc,best_epoch,final_val_acc,final_val_loss,total_training_time_sec,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,best_model_path,metrics_file,experiment_group,run_folder
mesonet_sweep_interval_10_2026-03-22_10-40-50_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_10-40-50_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,32,50,50,0.001,SGD,0.25,0.5,0.0001,,,0.967969,50,0.967969,0.084133,1176.0752,0.974392,0.974418,0.974394,0.974392,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_10-40-50_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_10-40-50_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_10-40-50_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-21_23-13-47_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_23-13-47_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,16,100,70,0.0001,Adam,0.25,0.5,0.0,,,0.975336,60,0.973735,0.064796,1648.8905,0.973752,0.973859,0.973757,0.97375,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_23-13-47_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_23-13-47_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_23-13-47_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_05-47-47_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_05-47-47_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,16,500,70,0.0001,Adam,0.25,0.5,0.0,,,0.975336,60,0.973735,0.064796,1629.9219,0.973752,0.973859,0.973757,0.97375,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_05-47-47_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_05-47-47_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_05-47-47_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-23_01-52-01_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_01-52-01_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,42,cuda,256,32,500,64,0.0001,Adam,0.25,0.5,0.0001,,,0.974696,54,0.973735,0.066204,1519.5947,0.973431,0.973431,0.973432,0.973431,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_01-52-01_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-23_01-52-01_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-23_01-52-01_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_01-10-03_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_01-10-03_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,16,100,100,0.0001,SGD,0.25,0.5,0.0,,,0.972133,99,0.970852,0.08076,2319.3027,0.973431,0.973437,0.97343,0.973431,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_01-10-03_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_01-10-03_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_01-10-03_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_18-53-38_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_18-53-38_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,42,cuda,256,32,100,64,0.0001,Adam,0.25,0.5,0.0001,,,0.974696,54,0.973735,0.066204,1547.0694,0.973431,0.973431,0.973432,0.973431,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_18-53-38_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_18-53-38_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_18-53-38_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_10-21-06_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_10-21-06_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,32,50,50,0.001,SGD,0.25,0.5,0.0,,,0.972454,47,0.964766,0.096669,1180.3784,0.973111,0.973115,0.973111,0.973111,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_10-21-06_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_10-21-06_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_10-21-06_bs32_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_01-48-46_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_01-48-46_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,16,100,92,0.0001,SGD,0.25,0.5,0.0001,,,0.972454,82,0.969891,0.080423,2132.3564,0.973111,0.973129,0.973113,0.973111,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_01-48-46_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_01-48-46_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_01-48-46_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_08-47-07_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_08-47-07_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,16,500,92,0.0001,SGD,0.25,0.5,0.0001,,,0.972454,82,0.969891,0.080423,2140.2402,0.973111,0.973129,0.973113,0.973111,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_08-47-07_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_08-47-07_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_08-47-07_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-21_17-18-34_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_17-18-34_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,42,cuda,256,16,50,50,0.0001,Adam,0.25,0.5,0.0001,,,0.970532,50,0.970532,0.077703,2890.7014,0.972791,0.972795,0.972792,0.972791,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_17-18-34_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_17-18-34_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_17-18-34_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_02-37-51_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_02-37-51_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0001,42,cuda,256,16,500,122,0.001,Adam,0.25,0.5,0.0001,,,0.972774,112,0.970532,0.089274,2841.6738,0.972471,0.97289,0.972462,0.972465,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_02-37-51_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_02-37-51_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_02-37-51_bs16_ep500_lr0.001_optAdam_dc0.25_df0.5_wd0.0001
treinamento_imagens5_2026-05-01_14-59-34_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd1e-05,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_14-59-34_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd1e-05,42,cuda,256,32,200,200,0.0003,RMSprop,0.25,0.6,1e-05,False,10.0,0.973735,195,0.967008,0.074747,4844.5967,0.972151,0.972484,0.972143,0.972146,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_14-59-34_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd1e-05\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_14-59-34_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd1e-05\metrics.json,treinamento_imagens5,treinamento_imagens5_2026-05-01_14-59-34_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd1e-05
treinamento_imagens5_2026-05-01_16-20-26_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd5e-05,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_16-20-26_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd5e-05,42,cuda,256,32,200,200,0.0003,RMSprop,0.25,0.6,5e-05,False,10.0,0.970532,192,0.963805,0.105662,6215.0693,0.971511,0.971522,0.971509,0.971511,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_16-20-26_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd5e-05\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_16-20-26_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd5e-05\metrics.json,treinamento_imagens5,treinamento_imagens5_2026-05-01_16-20-26_bs32_ep200_lr0.0003_optRMSprop_dc0.25_df0.6_wd5e-05
mesonet_sweep_interval_10_2026-03-22_11-59-35_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_11-59-35_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,42,cuda,256,32,50,50,0.0001,Adam,0.25,0.5,0.0001,,,0.970532,47,0.967329,0.080456,1176.8049,0.971511,0.971536,0.971509,0.97151,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_11-59-35_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_11-59-35_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_11-59-35_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001
treinamento_imagens_4_fase1_2026-04-03_06-58-37_bs32_ep200_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1\treinamento_imagens_4_fase1_2026-04-03_06-58-37_bs32_ep200_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001,42,cuda,256,32,200,200,0.0005,RMSprop,0.25,0.3,0.0001,False,10.0,0.974696,198,0.965727,0.11059,4877.3038,0.971191,0.971463,0.971199,0.971187,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1\treinamento_imagens_4_fase1_2026-04-03_06-58-37_bs32_ep200_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1\treinamento_imagens_4_fase1_2026-04-03_06-58-37_bs32_ep200_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_4_fase1,treinamento_imagens_4_fase1_2026-04-03_06-58-37_bs32_ep200_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-21_19-43-53_bs16_ep100_lr0.001_optAdam_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_19-43-53_bs16_ep100_lr0.001_optAdam_dc0.25_df0.5_wd0.0001,42,cuda,256,16,100,100,0.001,Adam,0.25,0.5,0.0001,,,0.967969,99,0.966688,0.095027,3894.3478,0.97023,0.970629,0.970221,0.970224,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_19-43-53_bs16_ep100_lr0.001_optAdam_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_19-43-53_bs16_ep100_lr0.001_optAdam_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_19-43-53_bs16_ep100_lr0.001_optAdam_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_11-39-51_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_11-39-51_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,32,50,50,0.0001,Adam,0.25,0.5,0.0,,,0.969571,49,0.966688,0.079194,1180.0695,0.96991,0.969951,0.969907,0.96991,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_11-39-51_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_11-39-51_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_11-39-51_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_19-19-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_19-19-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,42,cuda,256,32,100,96,0.0001,SGD,0.25,0.3,0.0,,,0.967008,86,0.962844,0.091718,2336.2644,0.96991,0.969914,0.96991,0.96991,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_19-19-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_19-19-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_19-19-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-23_02-17-25_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_02-17-25_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,42,cuda,256,32,500,96,0.0001,SGD,0.25,0.3,0.0,,,0.967008,86,0.962844,0.091718,2350.0886,0.96991,0.969914,0.96991,0.96991,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_02-17-25_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-23_02-17-25_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-23_02-17-25_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-22_06-42-17_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_06-42-17_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,42,cuda,256,16,500,57,0.0001,SGD,0.25,0.3,0.0,,,0.964766,47,0.953555,0.118835,1322.1502,0.96831,0.968335,0.968308,0.968309,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_06-42-17_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_06-42-17_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_06-42-17_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-22_00-08-51_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_00-08-51_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,42,cuda,256,16,100,57,0.0001,SGD,0.25,0.3,0.0,,,0.964766,47,0.953555,0.118835,1338.3876,0.96831,0.968335,0.968308,0.968309,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_00-08-51_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_00-08-51_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_00-08-51_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-21_18-06-52_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_18-06-52_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,42,cuda,256,16,50,50,0.0001,SGD,0.25,0.3,0.0,,,0.964766,47,0.959641,0.107147,1430.3196,0.96831,0.968335,0.968308,0.968309,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_18-06-52_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_18-06-52_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_18-06-52_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-21_18-30-47_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_18-30-47_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,42,cuda,256,16,50,50,0.0001,SGD,0.25,0.3,0.0001,,,0.964126,47,0.961883,0.099262,1209.5429,0.965109,0.96513,0.965111,0.965109,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_18-30-47_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_18-30-47_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_18-30-47_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001
mesonet_base_interval_10_2026-03-21_13-22-37_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_base_interval_10_2026-03-21_13-22-37_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,32,100,48,0.0001,Adam,0.25,0.5,0.0,,,0.967329,40,0.965407,0.088996,1493.9509,0.965109,0.965189,0.965113,0.965108,C:\tcc mesonet\experiments\mesonet\mesonet_base_interval_10_2026-03-21_13-22-37_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_2\mesonet_base_interval_10_2026-03-21_13-22-37_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_2,mesonet_base_interval_10_2026-03-21_13-22-37_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-23_04-04-28_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_04-04-28_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,32,500,101,0.0001,SGD,0.25,0.5,0.0001,,,0.960922,91,0.957079,0.109191,2390.3465,0.963828,0.963853,0.963826,0.963828,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_04-04-28_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-23_04-04-28_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-23_04-04-28_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_21-05-25_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_21-05-25_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,32,100,100,0.0001,SGD,0.25,0.5,0.0001,,,0.960922,91,0.959962,0.110446,2386.7978,0.963828,0.963853,0.963826,0.963828,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_21-05-25_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_21-05-25_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_21-05-25_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_20-29-11_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_20-29-11_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,32,100,91,0.0001,SGD,0.25,0.5,0.0,,,0.960282,81,0.951313,0.125207,2169.5384,0.963508,0.963538,0.963506,0.963508,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_20-29-11_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_20-29-11_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_20-29-11_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.5_wd0.0
